ID,GENDER,CAR,REALITY,NO_OF_CHILD,FAMILY_TYPE,HOUSE_TYPE,WORK_PHONE,PHONE,E_MAIL,FAMILY SIZE,BEGIN_MONTH,AGE,YEARS_EMPLOYED,TARGET,INCOME,INCOME_TYPE,EDUCATION_TYPE,TOTAL_CONTACTS,HAS_CAR,HAS_PROPERTY,INCOME_BAND,INCOME_PER_PERSON,CHILD_RATIO
5100235,F,N,N,0.0,Widow,House / apartment,0,0,0,1.0,47,50.0,5.0,0,270000.0,Working,Secondary / secondary special,0.0,0,0,Middle,234000.0,0.0
5100240,F,N,Y,1.0,Married,With parents,0,0,0,3.0,37,35.0,15.0,0,90000.0,Working,Higher education,0.0,0,1,Low,30000.0,0.3333333333333333
5100242,F,Y,Y,1.0,Married,House / apartment,1,1,0,3.0,45,27.0,8.0,0,180000.0,Commercial associate,Higher education,2.0,1,1,Lower_Middle,60000.0,0.3333333333333333
5100243,F,Y,Y,1.0,Married,House / apartment,1,1,0,3.0,45,27.0,8.0,0,180000.0,Commercial associate,Higher education,2.0,1,1,Lower_Middle,60000.0,0.3333333333333333
5100246,F,N,N,2.0,Married,Office apartment,0,0,0,4.0,9,34.0,0.0,0,90000.0,State servant,Higher education,0.0,0,0,Low,22500.0,0.5
5117927,F,N,N,2.0,Married,Office apartment,0,0,0,4.0,3,34.0,0.0,0,90000.0,State servant,Higher education,0.0,0,0,Low,22500.0,0.5
5117928,F,N,N,2.0,Married,Office apartment,0,0,0,4.0,2,34.0,0.0,0,90000.0,State servant,Higher education,0.0,0,0,Low,22500.0,0.5
5100251,M,Y,N,1.0,Married,With parents,1,0,0,3.0,57,29.0,5.0,0,112500.0,Commercial associate,Higher education,1.0,1,0,Lower_Middle,37500.0,0.3333333333333333
5100256,M,N,Y,1.0,Married,House / apartment,1,1,0,3.0,15,44.0,5.0,0,225000.0,Working,Secondary / secondary special,2.0,0,1,Middle,75000.0,0.3333333333333333
5100263,M,N,N,0.0,Married,House / apartment,1,0,0,2.0,31,42.0,3.0,0,225000.0,Commercial associate,Secondary / secondary special,1.0,0,0,Middle,112500.0,0.0
5117990,M,N,N,0.0,Married,House / apartment,1,0,0,2.0,1,42.0,3.0,0,225000.0,Commercial associate,Secondary / secondary special,1.0,0,0,Middle,112500.0,0.0
5100266,F,Y,N,0.0,Married,House / apartment,0,1,0,2.0,3,50.0,5.0,0,270000.0,Working,Secondary / secondary special,1.0,1,0,Middle,135000.0,0.0
5118544,F,Y,N,0.0,Married,House / apartment,0,1,0,2.0,50,50.0,5.0,1,270000.0,Working,Secondary / secondary special,1.0,1,0,Middle,135000.0,0.0
5118545,F,Y,N,0.0,Married,House / apartment,0,1,0,2.0,3,50.0,5.0,0,270000.0,Working,Secondary / secondary special,1.0,1,0,Middle,135000.0,0.0
5118546,F,Y,N,0.0,Married,House / apartment,0,1,0,2.0,47,50.0,5.0,0,270000.0,Working,Secondary / secondary special,1.0,1,0,Middle,135000.0,0.0
5118547,F,Y,N,0.0,Married,House / apartment,0,1,0,2.0,25,50.0,5.0,0,270000.0,Working,Secondary / secondary special,1.0,1,0,Middle,135000.0,0.0
5118548,F,Y,N,0.0,Married,House / apartment,0,1,0,2.0,2,50.0,5.0,0,270000.0,Working,Secondary / secondary special,1.0,1,0,Middle,135000.0,0.0
5100268,F,N,Y,0.0,Separated,House / apartment,0,1,0,1.0,50,44.0,1.0,0,135000.0,Commercial associate,Higher education,1.0,0,1,Lower_Middle,135000.0,0.0
5100269,F,N,Y,0.0,Married,House / apartment,0,0,0,2.0,43,55.0,5.0,0,157500.0,Commercial associate,Secondary / secondary special,0.0,0,1,Lower_Middle,78750.0,0.0
5100271,F,N,N,1.0,Widow,House / apartment,0,0,0,2.0,59,41.0,7.0,0,112500.0,Working,Secondary / secondary special,0.0,0,0,Lower_Middle,56250.0,0.5
5100272,M,N,N,0.0,Civil marriage,House / apartment,0,1,0,2.0,48,54.0,2.0,0,135000.0,Commercial associate,Secondary / secondary special,1.0,0,0,Lower_Middle,67500.0,0.0
5100273,M,N,N,0.0,Civil marriage,House / apartment,0,1,0,2.0,11,54.0,2.0,0,135000.0,Commercial associate,Secondary / secondary special,1.0,0,0,Lower_Middle,67500.0,0.0
5100274,M,Y,N,1.0,Married,House / apartment,0,0,0,3.0,21,39.0,0.0,0,225000.0,Working,Secondary / secondary special,0.0,1,0,Middle,75000.0,0.3333333333333333
5100275,F,N,Y,2.0,Married,House / apartment,1,0,0,4.0,49,35.0,1.0,0,67500.0,Working,Secondary / secondary special,1.0,0,1,Low,16875.0,0.5
5100281,F,N,N,0.0,Married,House / apartment,0,1,0,2.0,41,37.0,9.0,0,315000.0,Commercial associate,Secondary / secondary special,1.0,0,0,Upper_Middle,157500.0,0.0
5118025,F,N,N,0.0,Married,House / apartment,0,1,0,2.0,21,37.0,9.0,0,315000.0,Commercial associate,Secondary / secondary special,1.0,0,0,Upper_Middle,157500.0,0.0
5118026,F,N,N,0.0,Married,House / apartment,0,1,0,2.0,27,37.0,9.0,0,315000.0,Commercial associate,Secondary / secondary special,1.0,0,0,Upper_Middle,157500.0,0.0
5118027,F,N,N,0.0,Married,House / apartment,0,1,0,2.0,24,37.0,9.0,0,315000.0,Commercial associate,Secondary / secondary special,1.0,0,0,Upper_Middle,157500.0,0.0
5118028,F,N,N,0.0,Married,House / apartment,0,1,0,2.0,32,37.0,9.0,0,315000.0,Commercial associate,Secondary / secondary special,1.0,0,0,Upper_Middle,157500.0,0.0
5118029,F,N,N,0.0,Married,House / apartment,0,1,0,2.0,21,37.0,9.0,0,315000.0,Commercial associate,Secondary / secondary special,1.0,0,0,Upper_Middle,157500.0,0.0
5118030,F,N,N,0.0,Married,House / apartment,0,1,0,2.0,12,37.0,9.0,0,315000.0,Commercial associate,Secondary / secondary special,1.0,0,0,Upper_Middle,157500.0,0.0
5100283,F,Y,Y,1.0,Married,With parents,0,0,0,3.0,14,39.0,9.0,0,135000.0,Commercial associate,Secondary / secondary special,0.0,1,1,Lower_Middle,45000.0,0.3333333333333333
5100287,F,N,Y,2.0,Married,House / apartment,1,1,0,4.0,6,31.0,4.0,0,270000.0,Working,Secondary / secondary special,2.0,0,1,Middle,67500.0,0.5
5100288,F,Y,Y,1.0,Married,House / apartment,0,1,0,3.0,43,35.0,1.0,0,144000.0,Working,Secondary / secondary special,1.0,1,1,Lower_Middle,48000.0,0.3333333333333333
5100290,F,N,Y,0.0,Married,House / apartment,0,0,0,2.0,59,45.0,13.0,0,67500.0,Working,Secondary / secondary special,0.0,0,1,Low,33750.0,0.0
5100291,F,N,Y,1.0,Single / not married,House / apartment,0,0,0,2.0,14,54.0,20.5,0,49500.0,Working,Higher education,0.0,0,1,Low,24750.0,0.5
5100293,M,N,Y,0.0,Married,House / apartment,0,0,0,2.0,3,52.0,20.5,0,270000.0,Commercial associate,Secondary / secondary special,0.0,0,1,Middle,135000.0,0.0
5100301,M,Y,Y,0.0,Single / not married,House / apartment,0,1,0,1.0,24,35.0,5.0,0,315000.0,Working,Secondary / secondary special,1.0,1,1,Upper_Middle,234000.0,0.0
5100302,M,N,Y,1.0,Single / not married,House / apartment,1,0,0,2.0,6,38.0,3.0,0,135000.0,Working,Secondary / secondary special,1.0,0,1,Lower_Middle,67500.0,0.5
5100303,F,Y,N,0.0,Married,House / apartment,0,1,0,2.0,37,41.0,4.0,0,225000.0,Commercial associate,Secondary / secondary special,1.0,1,0,Middle,112500.0,0.0
5100304,F,Y,Y,0.0,Married,House / apartment,1,1,0,2.0,46,46.0,9.0,0,90000.0,Commercial associate,Secondary / secondary special,2.0,1,1,Low,45000.0,0.0
5100305,F,N,Y,1.0,Married,House / apartment,1,1,0,3.0,19,28.0,7.0,0,112500.0,Working,Secondary / secondary special,2.0,0,1,Lower_Middle,37500.0,0.3333333333333333
5100307,M,Y,Y,2.0,Married,House / apartment,0,0,0,4.0,33,30.0,10.0,0,360000.0,Commercial associate,Secondary / secondary special,0.0,1,1,Upper_Middle,101250.0,0.5
5100308,M,Y,N,1.0,Married,House / apartment,0,0,0,3.0,26,39.0,3.0,0,292500.0,Working,Secondary / secondary special,0.0,1,0,Middle,97500.0,0.3333333333333333
5100313,F,Y,Y,0.0,Married,House / apartment,0,0,0,2.0,53,42.0,6.0,0,139500.0,Commercial associate,Incomplete higher,0.0,1,1,Lower_Middle,69750.0,0.0
5100314,F,Y,Y,0.0,Married,House / apartment,0,0,0,2.0,23,42.0,6.0,0,139500.0,Commercial associate,Incomplete higher,0.0,1,1,Lower_Middle,69750.0,0.0
5100315,F,Y,Y,0.0,Married,House / apartment,0,0,0,2.0,15,42.0,6.0,0,139500.0,Commercial associate,Incomplete higher,0.0,1,1,Lower_Middle,69750.0,0.0
5100317,F,Y,Y,0.0,Married,House / apartment,0,0,0,2.0,33,42.0,6.0,0,139500.0,Commercial associate,Incomplete higher,0.0,1,1,Lower_Middle,69750.0,0.0
5100319,F,N,Y,0.0,Married,House / apartment,1,0,0,2.0,12,35.0,1.0,0,270000.0,Working,Higher education,1.0,0,1,Middle,135000.0,0.0
5100320,F,N,Y,0.0,Married,House / apartment,1,0,0,2.0,20,35.0,1.0,0,270000.0,Working,Higher education,1.0,0,1,Middle,135000.0,0.0
5100321,F,Y,Y,1.0,Married,House / apartment,0,0,0,3.0,2,28.0,8.0,0,112500.0,Working,Higher education,0.0,1,1,Lower_Middle,37500.0,0.3333333333333333
5100322,F,N,Y,1.0,Married,House / apartment,0,0,0,3.0,53,46.0,5.0,0,135000.0,Commercial associate,Secondary / secondary special,0.0,0,1,Lower_Middle,45000.0,0.3333333333333333
5100323,F,N,Y,1.0,Married,House / apartment,0,0,0,3.0,11,46.0,5.0,0,135000.0,Commercial associate,Secondary / secondary special,0.0,0,1,Lower_Middle,45000.0,0.3333333333333333
5100324,M,N,Y,1.0,Married,House / apartment,0,0,0,3.0,15,36.0,4.0,0,112500.0,Working,Secondary / secondary special,0.0,0,1,Lower_Middle,37500.0,0.3333333333333333
5100326,M,Y,Y,2.0,Married,House / apartment,0,1,0,4.0,17,37.0,1.0,0,225000.0,Working,Secondary / secondary special,1.0,1,1,Middle,56250.0,0.5
5100329,F,N,Y,1.0,Married,House / apartment,1,0,0,3.0,55,45.0,1.0,0,117000.0,Working,Secondary / secondary special,1.0,0,1,Lower_Middle,39000.0,0.3333333333333333
5100331,F,N,Y,0.0,Single / not married,House / apartment,0,0,0,1.0,23,27.0,1.0,0,112500.0,Working,Secondary / secondary special,0.0,0,1,Lower_Middle,112500.0,0.0
5100332,F,N,Y,0.0,Married,With parents,0,0,0,2.0,32,40.0,7.0,0,180000.0,Working,Secondary / secondary special,0.0,0,1,Lower_Middle,90000.0,0.0
5100333,F,Y,Y,0.0,Married,House / apartment,0,0,0,2.0,26,29.0,9.0,0,180000.0,Commercial associate,Secondary / secondary special,0.0,1,1,Lower_Middle,90000.0,0.0
5100334,F,N,Y,0.0,Married,House / apartment,0,0,0,2.0,49,63.0,12.0,0,247500.0,Commercial associate,Secondary / secondary special,0.0,0,1,Middle,123750.0,0.0
5100338,F,Y,Y,0.0,Single / not married,House / apartment,0,0,0,1.0,5,49.0,1.0,0,90000.0,Commercial associate,Higher education,0.0,1,1,Low,90000.0,0.0
5100342,F,Y,N,1.0,Married,House / apartment,0,0,0,3.0,48,28.0,1.0,0,135000.0,Commercial associate,Secondary / secondary special,0.0,1,0,Lower_Middle,45000.0,0.3333333333333333
5100343,F,Y,N,1.0,Married,House / apartment,0,0,0,3.0,2,28.0,1.0,0,135000.0,Commercial associate,Secondary / secondary special,0.0,1,0,Lower_Middle,45000.0,0.3333333333333333
5100345,F,Y,Y,0.0,Married,House / apartment,0,1,0,2.0,40,29.0,0.0,0,103500.0,Working,Secondary / secondary special,1.0,1,1,Lower_Middle,51750.0,0.0
5100346,F,Y,Y,0.0,Married,House / apartment,0,1,0,2.0,20,29.0,0.0,0,103500.0,Working,Secondary / secondary special,1.0,1,1,Lower_Middle,51750.0,0.0
5100347,F,Y,Y,0.0,Married,House / apartment,0,1,0,2.0,5,29.0,0.0,0,103500.0,Working,Secondary / secondary special,1.0,1,1,Lower_Middle,51750.0,0.0
5100349,F,N,N,0.0,Single / not married,House / apartment,0,0,0,1.0,54,48.0,1.0,0,135000.0,Commercial associate,Incomplete higher,0.0,0,0,Lower_Middle,135000.0,0.0
5117385,F,N,N,0.0,Single / not married,House / apartment,0,0,0,1.0,23,48.0,1.0,0,135000.0,Commercial associate,Incomplete higher,0.0,0,0,Lower_Middle,135000.0,0.0
5117386,F,N,N,0.0,Single / not married,House / apartment,0,0,0,1.0,48,48.0,1.0,0,135000.0,Commercial associate,Incomplete higher,0.0,0,0,Lower_Middle,135000.0,0.0
5117388,F,N,N,0.0,Single / not married,House / apartment,0,0,0,1.0,17,48.0,1.0,0,135000.0,Commercial associate,Incomplete higher,0.0,0,0,Lower_Middle,135000.0,0.0
5117389,F,N,N,0.0,Single / not married,House / apartment,0,0,0,1.0,52,48.0,1.0,0,135000.0,Commercial associate,Incomplete higher,0.0,0,0,Lower_Middle,135000.0,0.0
5117390,F,N,N,0.0,Single / not married,House / apartment,0,0,0,1.0,60,48.0,1.0,0,135000.0,Commercial associate,Incomplete higher,0.0,0,0,Lower_Middle,135000.0,0.0
5117391,F,N,N,0.0,Single / not married,House / apartment,0,0,0,1.0,37,48.0,1.0,0,135000.0,Commercial associate,Incomplete higher,0.0,0,0,Lower_Middle,135000.0,0.0
5117392,F,N,N,0.0,Single / not married,House / apartment,0,0,0,1.0,50,48.0,1.0,0,135000.0,Commercial associate,Incomplete higher,0.0,0,0,Lower_Middle,135000.0,0.0
5117393,F,N,N,0.0,Single / not married,House / apartment,0,0,0,1.0,31,48.0,1.0,0,135000.0,Commercial associate,Incomplete higher,0.0,0,0,Lower_Middle,135000.0,0.0
5117394,F,N,N,0.0,Single / not married,House / apartment,0,0,0,1.0,44,48.0,1.0,0,135000.0,Commercial associate,Incomplete higher,0.0,0,0,Lower_Middle,135000.0,0.0
5100351,F,N,N,0.0,Married,With parents,1,0,0,2.0,39,33.0,6.0,0,78750.0,Working,Secondary / secondary special,1.0,0,0,Low,39375.0,0.0
5118175,F,N,N,0.0,Married,With parents,1,0,0,2.0,13,33.0,6.0,0,78750.0,Working,Secondary / secondary special,1.0,0,0,Low,39375.0,0.0
5118176,F,N,N,0.0,Married,With parents,1,0,0,2.0,35,33.0,6.0,0,78750.0,Working,Secondary / secondary special,1.0,0,0,Low,39375.0,0.0
5118177,F,N,N,0.0,Married,With parents,1,0,0,2.0,9,33.0,6.0,0,78750.0,Working,Secondary / secondary special,1.0,0,0,Low,39375.0,0.0
5118178,F,N,N,0.0,Married,With parents,1,0,0,2.0,5,33.0,6.0,0,78750.0,Working,Secondary / secondary special,1.0,0,0,Low,39375.0,0.0
5100352,M,N,N,0.0,Married,House / apartment,1,1,0,2.0,52,53.0,14.0,0,180000.0,Working,Secondary / secondary special,2.0,0,0,Lower_Middle,90000.0,0.0
5118188,M,N,N,0.0,Married,House / apartment,1,1,0,2.0,47,53.0,14.0,0,180000.0,Working,Secondary / secondary special,2.0,0,0,Lower_Middle,90000.0,0.0
5118189,M,N,N,0.0,Married,House / apartment,1,1,0,2.0,19,53.0,14.0,0,180000.0,Working,Secondary / secondary special,2.0,0,0,Lower_Middle,90000.0,0.0
5118190,M,N,N,0.0,Married,House / apartment,1,1,0,2.0,47,53.0,14.0,0,180000.0,Working,Secondary / secondary special,2.0,0,0,Lower_Middle,90000.0,0.0
5118191,M,N,N,0.0,Married,House / apartment,1,1,0,2.0,44,53.0,14.0,0,180000.0,Working,Secondary / secondary special,2.0,0,0,Lower_Middle,90000.0,0.0
5100359,M,Y,N,0.0,Married,House / apartment,1,1,0,2.0,8,32.0,10.0,0,180000.0,Commercial associate,Incomplete higher,2.0,1,0,Lower_Middle,90000.0,0.0
5118214,M,Y,N,0.0,Married,House / apartment,1,1,0,2.0,10,32.0,10.0,0,180000.0,Commercial associate,Incomplete higher,2.0,1,0,Lower_Middle,90000.0,0.0
5118215,M,Y,N,0.0,Married,House / apartment,1,1,0,2.0,27,32.0,10.0,0,180000.0,Commercial associate,Incomplete higher,2.0,1,0,Lower_Middle,90000.0,0.0
5100360,M,Y,N,0.0,Civil marriage,House / apartment,1,1,0,2.0,39,42.0,2.0,0,270000.0,Working,Secondary / secondary special,2.0,1,0,Middle,135000.0,0.0
5118219,M,Y,N,0.0,Civil marriage,House / apartment,1,1,0,2.0,24,42.0,2.0,0,270000.0,Working,Secondary / secondary special,2.0,1,0,Middle,135000.0,0.0
5118220,M,Y,N,0.0,Civil marriage,House / apartment,1,1,0,2.0,22,42.0,2.0,0,270000.0,Working,Secondary / secondary special,2.0,1,0,Middle,135000.0,0.0
5118221,M,Y,N,0.0,Civil marriage,House / apartment,1,1,0,2.0,30,42.0,2.0,0,270000.0,Working,Secondary / secondary special,2.0,1,0,Middle,135000.0,0.0
5118222,M,Y,N,0.0,Civil marriage,House / apartment,1,1,0,2.0,26,42.0,2.0,0,270000.0,Working,Secondary / secondary special,2.0,1,0,Middle,135000.0,0.0
5100361,M,N,Y,0.0,Single / not married,House / apartment,1,1,0,1.0,44,37.0,5.0,0,108000.0,Commercial associate,Higher education,2.0,0,1,Lower_Middle,108000.0,0.0
5100362,F,N,Y,0.0,Separated,House / apartment,1,0,0,1.0,13,39.0,0.0,0,112500.0,Commercial associate,Higher education,1.0,0,1,Lower_Middle,112500.0,0.0
5100363,F,N,Y,2.0,Civil marriage,Municipal apartment,0,1,0,4.0,4,44.0,20.0,0,175500.0,Working,Secondary / secondary special,1.0,0,1,Lower_Middle,43875.0,0.5
5100364,F,N,Y,0.0,Married,House / apartment,0,0,0,2.0,20,51.0,6.0,0,225000.0,Working,Secondary / secondary special,0.0,0,1,Middle,112500.0,0.0
5100372,F,N,Y,0.0,Married,House / apartment,0,0,0,2.0,54,51.0,6.0,0,225000.0,Working,Secondary / secondary special,0.0,0,1,Middle,112500.0,0.0
5100366,M,Y,Y,1.0,Civil marriage,House / apartment,1,0,0,3.0,38,34.0,3.0,0,315000.0,Working,Secondary / secondary special,1.0,1,1,Upper_Middle,105000.0,0.3333333333333333
5100367,F,N,Y,1.0,Civil marriage,Municipal apartment,1,0,0,3.0,11,54.0,6.0,0,72000.0,Working,Secondary / secondary special,1.0,0,1,Low,24000.0,0.3333333333333333
5100368,F,N,N,1.0,Married,House / apartment,0,0,0,3.0,32,29.0,7.0,0,72000.0,Working,Secondary / secondary special,0.0,0,0,Low,24000.0,0.3333333333333333
5100369,M,Y,N,1.0,Married,House / apartment,0,1,0,3.0,6,41.0,4.0,0,112500.0,Working,Higher education,1.0,1,0,Lower_Middle,37500.0,0.3333333333333333
5100373,F,N,Y,2.0,Married,House / apartment,0,0,0,4.0,23,35.0,11.0,0,180000.0,Commercial associate,Secondary / secondary special,0.0,0,1,Lower_Middle,45000.0,0.5
5100374,F,N,Y,0.0,Married,House / apartment,1,0,0,2.0,43,49.0,1.0,0,126000.0,Working,Higher education,1.0,0,1,Lower_Middle,63000.0,0.0
5100375,M,Y,Y,0.0,Single / not married,House / apartment,0,0,0,1.0,3,28.0,7.0,0,202500.0,Commercial associate,Higher education,0.0,1,1,Middle,202500.0,0.0
5100376,F,Y,Y,0.0,Married,House / apartment,0,0,0,2.0,56,38.0,2.0,0,270000.0,State servant,Higher education,0.0,1,1,Middle,135000.0,0.0
5100378,M,Y,N,0.0,Married,House / apartment,0,0,0,2.0,39,63.0,4.0,0,216000.0,Working,Secondary / secondary special,0.0,1,0,Middle,108000.0,0.0
5100380,F,N,Y,1.0,Separated,House / apartment,1,1,0,2.0,46,48.0,1.0,0,90000.0,Working,Secondary / secondary special,2.0,0,1,Low,45000.0,0.5
5100382,F,Y,Y,2.0,Married,House / apartment,0,0,0,4.0,25,31.0,11.0,0,112500.0,Working,Higher education,0.0,1,1,Lower_Middle,28125.0,0.5
5100385,M,Y,Y,0.0,Married,House / apartment,0,0,0,2.0,30,55.0,6.0,0,202500.0,Working,Secondary / secondary special,0.0,1,1,Middle,101250.0,0.0
5100389,F,N,Y,1.0,Married,House / apartment,0,0,0,3.0,11,25.0,2.0,0,90000.0,Working,Higher education,0.0,0,1,Low,30000.0,0.3333333333333333
5100390,F,N,Y,0.0,Separated,House / apartment,0,0,0,1.0,18,37.0,14.0,0,112500.0,State servant,Secondary / secondary special,0.0,0,1,Lower_Middle,112500.0,0.0
5100392,F,N,Y,0.0,Widow,House / apartment,0,0,0,1.0,16,66.0,10.0,0,121500.0,Working,Secondary / secondary special,0.0,0,1,Lower_Middle,121500.0,0.0
5100393,F,N,Y,0.0,Widow,House / apartment,0,0,0,1.0,1,66.0,10.0,0,121500.0,Working,Secondary / secondary special,0.0,0,1,Lower_Middle,121500.0,0.0
5100394,M,N,Y,1.0,Married,House / apartment,0,0,0,3.0,23,34.0,11.0,0,315000.0,Commercial associate,Secondary / secondary special,0.0,0,1,Upper_Middle,105000.0,0.3333333333333333
5100395,M,Y,N,1.0,Married,Office apartment,0,0,0,3.0,55,45.0,19.0,0,270000.0,Commercial associate,Secondary / secondary special,0.0,1,0,Middle,90000.0,0.3333333333333333
5100402,F,N,Y,0.0,Widow,House / apartment,0,0,0,1.0,19,50.0,4.0,0,108000.0,Working,Secondary / secondary special,0.0,0,1,Lower_Middle,108000.0,0.0
5100403,M,Y,Y,1.0,Married,House / apartment,0,0,0,3.0,37,46.0,2.0,0,135000.0,Working,Secondary / secondary special,0.0,1,1,Lower_Middle,45000.0,0.3333333333333333
5100405,F,N,Y,0.0,Married,House / apartment,1,0,0,2.0,23,28.0,4.0,0,157500.0,Commercial associate,Incomplete higher,1.0,0,1,Lower_Middle,78750.0,0.0
5100406,F,N,Y,0.0,Married,House / apartment,0,0,0,2.0,23,49.0,5.0,0,135000.0,Commercial associate,Secondary / secondary special,0.0,0,1,Lower_Middle,67500.0,0.0
5100407,F,N,Y,0.0,Married,House / apartment,0,0,0,2.0,5,49.0,5.0,0,135000.0,Commercial associate,Secondary / secondary special,0.0,0,1,Lower_Middle,67500.0,0.0
5100409,F,N,Y,1.0,Married,House / apartment,0,0,0,3.0,34,31.0,5.0,0,135000.0,Working,Secondary / secondary special,0.0,0,1,Lower_Middle,45000.0,0.3333333333333333
5100411,F,Y,Y,0.0,Married,House / apartment,1,0,0,2.0,1,36.0,11.0,0,135000.0,Working,Secondary / secondary special,1.0,1,1,Lower_Middle,67500.0,0.0
5100412,M,N,N,0.0,Single / not married,Rented apartment,1,0,0,1.0,0,33.0,2.0,0,315000.0,Working,Secondary / secondary special,1.0,0,0,Upper_Middle,234000.0,0.0
5100413,F,N,Y,1.0,Married,House / apartment,0,0,0,3.0,41,44.0,9.0,0,157500.0,Working,Secondary / secondary special,0.0,0,1,Lower_Middle,52500.0,0.3333333333333333
5100414,F,N,N,0.0,Civil marriage,Municipal apartment,0,0,0,2.0,13,31.0,7.0,0,157500.0,Working,Secondary / secondary special,0.0,0,0,Lower_Middle,78750.0,0.0
5100415,F,N,N,1.0,Married,Municipal apartment,1,0,0,3.0,13,40.0,12.0,0,135000.0,Working,Secondary / secondary special,1.0,0,0,Lower_Middle,45000.0,0.3333333333333333
5100416,M,N,Y,0.0,Married,House / apartment,0,0,0,2.0,4,33.0,13.0,0,225000.0,Working,Secondary / secondary special,0.0,0,1,Middle,112500.0,0.0
5100417,M,N,Y,0.0,Married,House / apartment,0,0,0,2.0,26,33.0,13.0,0,225000.0,Working,Secondary / secondary special,0.0,0,1,Middle,112500.0,0.0
5100421,F,Y,Y,0.0,Married,House / apartment,0,0,0,2.0,47,48.0,1.0,0,90000.0,Working,Secondary / secondary special,0.0,1,1,Low,45000.0,0.0
5100424,M,Y,Y,0.0,Married,House / apartment,0,0,0,2.0,15,54.0,3.0,0,225000.0,Commercial associate,Higher education,0.0,1,1,Middle,112500.0,0.0
5100425,M,N,Y,0.0,Single / not married,House / apartment,0,0,0,1.0,10,47.0,2.0,0,135000.0,Working,Secondary / secondary special,0.0,0,1,Lower_Middle,135000.0,0.0
5100427,F,N,Y,1.0,Married,House / apartment,0,1,0,3.0,53,29.0,3.0,1,202500.0,Working,Incomplete higher,1.0,0,1,Middle,67500.0,0.3333333333333333
5100428,F,N,Y,1.0,Married,House / apartment,0,1,0,3.0,40,29.0,3.0,1,202500.0,Working,Incomplete higher,1.0,0,1,Middle,67500.0,0.3333333333333333
5100432,M,Y,Y,1.0,Married,House / apartment,0,0,0,3.0,39,39.0,7.0,0,225000.0,Working,Secondary / secondary special,0.0,1,1,Middle,75000.0,0.3333333333333333
5100433,M,Y,Y,1.0,Married,House / apartment,0,0,0,3.0,36,39.0,7.0,0,225000.0,Working,Secondary / secondary special,0.0,1,1,Middle,75000.0,0.3333333333333333
5100434,F,N,Y,0.0,Separated,House / apartment,0,1,0,1.0,59,40.0,2.0,0,90000.0,Working,Secondary / secondary special,1.0,0,1,Low,90000.0,0.0
5100435,M,Y,Y,2.0,Married,House / apartment,0,0,0,4.0,25,36.0,1.0,0,360000.0,Commercial associate,Incomplete higher,0.0,1,1,Upper_Middle,112500.0,0.5
5100438,M,Y,Y,2.0,Married,House / apartment,0,0,0,4.0,28,41.0,0.0,0,270000.0,Working,Secondary / secondary special,0.0,1,1,Middle,67500.0,0.5
5100441,M,Y,Y,0.0,Married,House / apartment,0,0,0,2.0,8,45.0,1.0,0,112500.0,Working,Secondary / secondary special,0.0,1,1,Lower_Middle,56250.0,0.0
5100443,M,N,Y,0.0,Single / not married,House / apartment,0,0,0,1.0,20,32.0,8.0,0,157500.0,Commercial associate,Secondary / secondary special,1.0,0,1,Lower_Middle,157500.0,0.0
5100444,M,Y,Y,1.0,Civil marriage,House / apartment,0,0,0,3.0,2,40.0,2.0,0,315000.0,Working,Secondary / secondary special,0.0,1,1,Upper_Middle,105000.0,0.3333333333333333
